"ensembl_gene_id","mgi_symbol","hg_ensembl_gene_id","hgnc_symbol","description","max_cat","t50_cat","group_1","group_2","avg_max","avg_min","avg_fc","avg_t50","H3K27me3_bin","H3K27me3","H3K4me3_bin","H3K4me3"
"ENSMUSG00000030551","Nr2f2","ENSG00000185551","NR2F2","nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,4.096073,11.95747,1,0.732245674647398,1,0.918002220549472
"ENSMUSG00000026751","Nr5a1","ENSG00000136931","NR5A1","nuclear receptor subfamily 5, group A, member 1 [Source:MGI Symbol;Acc:MGI:1346833]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,3.889662,6.594229,1,0.589659637292157,1,0.62142928072568
"ENSMUSG00000032491","Nradd",NA,NA,"neurotrophin receptor associated death domain [Source:MGI Symbol;Acc:MGI:1914419]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.690189,7.626837,0,0.164292461915173,1,0.572674798635727
"ENSMUSG00000053310","Nrgn","ENSG00000154146","NRGN","neurogranin [Source:MGI Symbol;Acc:MGI:1927184]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,3.772822,5.527184,1,0.480208825529275,1,0.551341346882577
"ENSMUSG00000048978","Nrsn1","ENSG00000152954","NRSN1","neurensin 1 [Source:MGI Symbol;Acc:MGI:894662]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.351741,5.861816,0,0.192325519336077,1,0.506547066775758
"ENSMUSG00000059361","Nrsn2","ENSG00000125841","NRSN2","neurensin 2 [Source:MGI Symbol;Acc:MGI:2684969]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.364642,5.909205,1,0.39644012794339,0,0.354668744407938
"ENSMUSG00000060739","Nsa2",NA,NA,"NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913883]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.023918,20.3422,0,0.159410730503726,1,0.701312281719466
"ENSMUSG00000031349","Nsdhl","ENSG00000147383","NSDHL","NAD(P) dependent steroid dehydrogenase-like [Source:MGI Symbol;Acc:MGI:1099438]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.37307,23.0637,0,0.195791204874651,1,0.618667562285638
"ENSMUSG00000020297","Nsg2","ENSG00000170091","NSG2","neuron specific gene family member 2 [Source:MGI Symbol;Acc:MGI:1202070]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.04376,13.35281,0,0.25076146696592,1,0.765463432165921
"ENSMUSG00000059586","Nsmce2","ENSG00000156831","NSMCE2","non-SMC element 2 homolog (MMS21, S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915751]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.931417,21.14328,0,0.147306182200956,1,0.712931531276277
"ENSMUSG00000049107","Ntf3","ENSG00000185652","NTF3","neurotrophin 3 [Source:MGI Symbol;Acc:MGI:97380]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.128615,20.43572,1,0.42835313051708,1,0.761794067781084
"ENSMUSG00000028072","Ntrk1","ENSG00000198400","NTRK1","neurotrophic tyrosine kinase, receptor, type 1 [Source:MGI Symbol;Acc:MGI:97383]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,2.007206,5.217249,1,0.575985263556323,1,0.622437723333252
"ENSMUSG00000073293","Nudt10","ENSG00000196368","NUDT11","nudix (nucleoside diphosphate linked moiety X)-type motif 10 [Source:MGI Symbol;Acc:MGI:2147931]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.009505,25.91454,0,0.128261083263515,1,0.513370260371297
"ENSMUSG00000033405","Nudt15","ENSG00000136159","NUDT15","nudix (nucleoside diphosphate linked moiety X)-type motif 15 [Source:MGI Symbol;Acc:MGI:2443366]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.811261,6.658618,1,0.231250770773726,0,0.253282405110961
"ENSMUSG00000028443","Nudt2","ENSG00000164978","NUDT2","nudix (nucleoside diphosphate linked moiety X)-type motif 2 [Source:MGI Symbol;Acc:MGI:1913651]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.085388,16.94426,0,0.207256441366815,1,0.686590432546233
"ENSMUSG00000031754","Nudt21","ENSG00000167005","NUDT21","nudix (nucleoside diphosphate linked moiety X)-type motif 21 [Source:MGI Symbol;Acc:MGI:1915469]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.069985,17.57975,0,0.17365815199777,1,0.71536661992171
"ENSMUSG00000008450","Nutf2","ENSG00000102898","NUTF2","nuclear transport factor 2 [Source:MGI Symbol;Acc:MGI:1915301]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.31201805601192,21.403586752061,0,0.1976973844207,1,0.742422294663625
"ENSMUSG00000071497","Nutf2-ps1",NA,NA,"nuclear transport factor 2, pseudogene 1 [Source:MGI Symbol;Acc:MGI:108008]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.254345,19.96164,0,0.125182154062219,0,0.225201093442476
"ENSMUSG00000040258","Nxph4","ENSG00000182379","NXPH4","neurexophilin 4 [Source:MGI Symbol;Acc:MGI:1336197]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.213778,5.597991,1,0.526984299573296,1,0.742393316763041
"ENSMUSG00000011179","Odc1","ENSG00000115758","ODC1","ornithine decarboxylase, structural 1 [Source:MGI Symbol;Acc:MGI:97402]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.136909,21.58706,0,0.176611753477371,1,0.763334998779076
"ENSMUSG00000026833","Olfm1","ENSG00000130558","OLFM1","olfactomedin 1 [Source:MGI Symbol;Acc:MGI:1860437]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,2.202121,5.209289,1,0.309199072090127,1,0.68372939562534
"ENSMUSG00000032172","Olfm2","ENSG00000105088","OLFM2","olfactomedin 2 [Source:MGI Symbol;Acc:MGI:3045350]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,2.986307,5.791346,1,0.534781138208952,0,0.415241148558341
"ENSMUSG00000043013","Onecut1","ENSG00000169856","ONECUT1","one cut domain, family member 1 [Source:MGI Symbol;Acc:MGI:1196423]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,4.304584,6.626614,1,0.766483032947363,1,0.813991381526925
"ENSMUSG00000045518","Onecut3","ENSG00000205922","ONECUT3","one cut domain, family member 3 [Source:MGI Symbol;Acc:MGI:1891409]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,2.439272,5.317747,1,0.693559521450147,1,0.633856523468256
"ENSMUSG00000032346","Ooep","ENSG00000203907","OOEP","oocyte expressed protein [Source:MGI Symbol;Acc:MGI:1915218]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,2.933075,7.534073,0,0.206458810454446,0,0.387464379435741
"ENSMUSG00000027584","Oprl1","ENSG00000125510","OPRL1","opioid receptor-like 1 [Source:MGI Symbol;Acc:MGI:97440]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.804501,24.444,0,0.202180241998933,1,0.543843565698968
"ENSMUSG00000000766","Oprm1","ENSG00000112038","OPRM1","opioid receptor, mu 1 [Source:MGI Symbol;Acc:MGI:97441]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,4.998402,5.507403,1,0.350836270722415,1,0.503100470395247
"ENSMUSG00000010311","Optc","ENSG00000188770","OPTC","opticin [Source:MGI Symbol;Acc:MGI:2151113]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.991484,8.484084,1,0.466807288201712,1,0.605878348563585
"ENSMUSG00000031697","Orc6","ENSG00000091651","ORC6","origin recognition complex, subunit 6 [Source:MGI Symbol;Acc:MGI:1929285]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.073636,20.75866,0,0.173107132999151,1,0.771352068915417
"ENSMUSG00000021685","Otp","ENSG00000171540","OTP","orthopedia homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:99835]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,4.254434,5.584078,1,0.806352162489221,1,0.650061073221348
"ENSMUSG00000029503","P2rx2","ENSG00000187848","P2RX2","purinergic receptor P2X, ligand-gated ion channel, 2 [Source:MGI Symbol;Acc:MGI:2665170]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,3.420452,7.428312,1,0.448708248684287,1,0.538568893155643
"ENSMUSG00000005447","Pafah1b3","ENSG00000079462","PAFAH1B3","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3 [Source:MGI Symbol;Acc:MGI:108414]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.4612855673698,7.53340997092255,0,0.211919876894298,1,0.725390649137373
"ENSMUSG00000031284","Pak3","ENSG00000077264","PAK3","p21 protein (Cdc42/Rac)-activated kinase 3 [Source:MGI Symbol;Acc:MGI:1339656]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.160149,22.41951,0,0.229900041180527,1,0.59637654765265
"ENSMUSG00000074923","Pak6","ENSG00000137843","PAK6","p21 protein (Cdc42/Rac)-activated kinase 6 [Source:MGI Symbol;Acc:MGI:2679420]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.480773,7.545541,1,0.517572327942692,1,0.599733818749299
"ENSMUSG00000031934","Panx1","ENSG00000110218","PANX1","pannexin 1 [Source:MGI Symbol;Acc:MGI:1860055]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.590896,26.72551,0,0.176370010659959,1,0.713365973703392
"ENSMUSG00000004231","Pax2","ENSG00000075891","PAX2","paired box gene 2 [Source:MGI Symbol;Acc:MGI:97486]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.341396,7.907623,1,0.735031358983764,1,0.829678412219504
"ENSMUSG00000014030","Pax5","ENSG00000196092","PAX5","paired box gene 5 [Source:MGI Symbol;Acc:MGI:97489]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,5.15700767955268,7.04707088397886,1,0.770350394657371,1,0.678855062590332
"ENSMUSG00000028736","Pax7","ENSG00000009709","PAX7","paired box gene 7 [Source:MGI Symbol;Acc:MGI:97491]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,5.408758,7.842846,1,0.705194659202578,1,0.591330451779988
"ENSMUSG00000026976","Pax8","ENSG00000125618","PAX8","paired box gene 8 [Source:MGI Symbol;Acc:MGI:97492]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,5.223591,6.235794,1,0.61438859373255,0,0.379263393452599
"ENSMUSG00000038718","Pbx3","ENSG00000167081","PBX3","pre B cell leukemia homeobox 3 [Source:MGI Symbol;Acc:MGI:97496]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.579926,11.35263,0,0.190110069146992,1,0.840191138907442
"ENSMUSG00000024713","Pcsk5","ENSG00000099139","PCSK5","proprotein convertase subtilisin/kexin type 5 [Source:MGI Symbol;Acc:MGI:97515]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.642496,11.32609,1,0.297836722991023,1,0.73483490172879
"ENSMUSG00000044254","Pcsk9","ENSG00000169174","PCSK9","proprotein convertase subtilisin/kexin type 9 [Source:MGI Symbol;Acc:MGI:2140260]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.349053,19.28693,1,0.337369638707363,1,0.769744436512948
"ENSMUSG00000022489","Pde1b","ENSG00000123360","PDE1B","phosphodiesterase 1B, Ca2+-calmodulin dependent [Source:MGI Symbol;Acc:MGI:97523]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.21798,9.713982,1,0.337097835934729,1,0.674728839907377
"ENSMUSG00000030653","Pde2a",NA,NA,"phosphodiesterase 2A, cGMP-stimulated [Source:MGI Symbol;Acc:MGI:2446107]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,3.937446,7.32681,1,0.586256663559596,1,0.615900868631328
"ENSMUSG00000028019","Pdgfc","ENSG00000145431","PDGFC","platelet-derived growth factor, C polypeptide [Source:MGI Symbol;Acc:MGI:1859631]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.070341,17.49765,0,0.193883319182797,1,0.772407783732647
"ENSMUSG00000035357","Pdzrn3","ENSG00000121440","PDZRN3","PDZ domain containing RING finger 3 [Source:MGI Symbol;Acc:MGI:1933157]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,3.504691,22.03235,1,0.352760759359416,1,0.689735093541261
"ENSMUSG00000028961","Pgd","ENSG00000142657","PGD","phosphogluconate dehydrogenase [Source:MGI Symbol;Acc:MGI:97553]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.400334,15.06776,0,0.188806108320437,1,0.705042239255362
"ENSMUSG00000029629","Phf14","ENSG00000106443","PHF14","PHD finger protein 14 [Source:MGI Symbol;Acc:MGI:1923539]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.268624,22.80921,0,0.216993710938528,1,0.721862497035948
"ENSMUSG00000012520","Phox2b","ENSG00000109132","PHOX2B","paired-like homeobox 2b [Source:MGI Symbol;Acc:MGI:1100882]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,6.02514511087418,7.19758440732331,1,0.754428436095372,0,0.401098004144128
"ENSMUSG00000045658","Pid1","ENSG00000153823","PID1","phosphotyrosine interaction domain containing 1 [Source:MGI Symbol;Acc:MGI:2138391]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.392979,8.010134,1,0.308318062942128,1,0.635265279590215
"ENSMUSG00000046854","Pip5kl1","ENSG00000167103","PIP5KL1","phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:MGI Symbol;Acc:MGI:2448520]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,8,2.707098,5.048831,1,0.438991440379749,1,0.5738223877746
"ENSMUSG00000019817","Plagl1","ENSG00000118495","PLAGL1","pleiomorphic adenoma gene-like 1 [Source:MGI Symbol;Acc:MGI:1100874]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.670927,17.84065,1,0.295232977441466,1,0.757231050095256
"ENSMUSG00000005804","Pldn","ENSG00000104164","BLOC1S6","pallidin [Source:MGI Symbol;Acc:MGI:1927580]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.333326,20.40963,1,0.279030029246695,1,0.66831464411963
"ENSMUSG00000030546","Plin1","ENSG00000166819","PLIN1","perilipin 1 [Source:MGI Symbol;Acc:MGI:1890505]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,4.313989,6.277492,1,0.242826541385046,0,0.285841437178659
"ENSMUSG00000029765","Plxna4","ENSG00000221866","PLXNA4","plexin A4 [Source:MGI Symbol;Acc:MGI:2179061]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,19,2.80731,6.013965,1,0.542067955134611,1,0.719440566216773
"ENSMUSG00000074785","Plxnc1","ENSG00000136040","PLXNC1","plexin C1 [Source:MGI Symbol;Acc:MGI:1890127]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.478474,22.12716,1,0.315305789286156,1,0.872386991752597
"ENSMUSG00000002012","Pnck","ENSG00000130822","PNCK","pregnancy upregulated non-ubiquitously expressed CaM kinase [Source:MGI Symbol;Acc:MGI:1347357]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.902149,5.907229,0,0.170298938093634,1,0.516814529593924
"ENSMUSG00000046204","Pnma2","ENSG00000240694","PNMA2","paraneoplastic antigen MA2 [Source:MGI Symbol;Acc:MGI:2444129]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.124484,15.28331,1,0.450494670113006,1,0.713836427539886
"ENSMUSG00000031688","Pou4f2","ENSG00000151615","POU4F2","POU domain, class 4, transcription factor 2 [Source:MGI Symbol;Acc:MGI:102524]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,8.050116,7.889195,1,0.728778905646025,1,0.715362251336614
"ENSMUSG00000024497","Pou4f3","ENSG00000091010","POU4F3","POU domain, class 4, transcription factor 3 [Source:MGI Symbol;Acc:MGI:102523]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,14,5.664623,5.931375,1,0.641738620343041,1,0.655949682490923
"ENSMUSG00000021759","Ppap2a","ENSG00000067113","PLPP1","phosphatidic acid phosphatase type 2A [Source:MGI Symbol;Acc:MGI:108412]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.03493137560422,19.4877678305631,0,0.171870223162078,1,0.696278361633134
"ENSMUSG00000028651","Ppie","ENSG00000084072","PPIE","peptidylprolyl isomerase E (cyclophilin E) [Source:MGI Symbol;Acc:MGI:1917118]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,25,2.112282,11.9171,0,0.17106351480595,1,0.645804474442011
"ENSMUSG00000056612","Ppp1r14b","ENSG00000173457","PPP1R14B","protein phosphatase 1, regulatory (inhibitor) subunit 14B [Source:MGI Symbol;Acc:MGI:107682]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,4.394674,22.89935,1,0.331651328610458,1,0.82726676772343
"ENSMUSG00000022490","Ppp1r1a","ENSG00000135447","PPP1R1A","protein phosphatase 1, regulatory (inhibitor) subunit 1A [Source:MGI Symbol;Acc:MGI:1889595]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.130608,15.78936,1,0.280452724043045,1,0.656887967004798
"ENSMUSG00000050423","Ppp1r3g","ENSG00000219607","PPP1R3G","protein phosphatase 1, regulatory (inhibitor) subunit 3G [Source:MGI Symbol;Acc:MGI:1923737]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.308342,6.641937,1,0.436651065326762,1,0.642717005268298
"ENSMUSG00000056671","Prelid2","ENSG00000186314","PRELID2","PRELI domain containing 2 [Source:MGI Symbol;Acc:MGI:1924869]","E15","Mid","Dynically expressed in granule neuron lineage",">2 log2FC",1,21,2.516617,10.88019,0,0.149778177113659,1,0.569949697767321
"ENSMUSG00000019849","Prep","ENSG00000085377","PREP","prolyl endopeptidase [Source:MGI Symbol;Acc:MGI:1270863]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,63,2.02359,18.61814,0,0.198836866202359,1,0.738312020330828
"ENSMUSG00000030020","Prickle2","ENSG00000163637","PRICKLE2","prickle homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1925144]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.513513,21.34051,0,0.218135723859668,1,0.726809793353534
"ENSMUSG00000002997","Prkar2b","ENSG00000005249","PRKAR2B","protein kinase, cAMP dependent regulatory, type II beta [Source:MGI Symbol;Acc:MGI:97760]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,4.015508,22.6181,0,0.196276040986116,1,0.754027462688142
"ENSMUSG00000002731","Prkra","ENSG00000180228","PRKRA","protein kinase, interferon inducible double stranded RNA dependent activator [Source:MGI Symbol;Acc:MGI:1344375]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,2.73729773687935,18.1936906873528,1,0.248168094741501,1,0.683467692705502
"ENSMUSG00000020230","Prmt2","ENSG00000160310","PRMT2","protein arginine N-methyltransferase 2 [Source:MGI Symbol;Acc:MGI:1316652]","E15","Late","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.039455,19.80943,0,0.218965664574593,1,0.692802453547843
"ENSMUSG00000023484","Prph","ENSG00000135406","PRPH","peripherin [Source:MGI Symbol;Acc:MGI:97774]","E15","Early","Dynically expressed in granule neuron lineage",">2 log2FC",1,28,3.017465,5.46831,1,0.548196430403193,1,0.604281146934083
